GeneID	log2FC	Padj	Entrez_gene_ID
CICLE_v10024825mg	2.48369758679628	4.86519269542985e-8	18037814
CICLE_v10024830mg	1.53820779237382	7.32612474259687e-5	18037486
CICLE_v10024853mg	1.26004538945196	0.00441174200702167	NA
CICLE_v10024867mg	-0.788673952360625	0.0438086571121065	18037220
CICLE_v10024875mg	0.767150200121448	0.0331554521486214	18037755
CICLE_v10024886mg	-2.13385963050954	0.00709916435825391	18037093
CICLE_v10024897mg	-0.667853293276943	0.0453560275539431	18037198
CICLE_v10024917mg	0.757477046925029	0.0429084121929371	18037761
CICLE_v10024924mg	-0.888354450510898	0.0249202917557295	18036849
CICLE_v10024930mg	1.39603658129511	0.0366016213197567	NA
CICLE_v10024940mg	-1.59740453443648	2.57034806308292e-6	18037791
CICLE_v10024949mg	0.97114937892171	0.0286396483925262	NA
CICLE_v10024989mg	1.07856239313395	0.043925661077699	18036320
CICLE_v10025027mg	0.714128830740673	0.0370000012005814	18036854
CICLE_v10025085mg	-1.21951713360969	2.23683141438573e-4	18036318
CICLE_v10025096mg	1.5817386551389	3.02433801549266e-4	18036662
CICLE_v10025125mg	-1.14045707608666	5.67202786942917e-4	18035991
CICLE_v10025157mg	1.54240699341024	0.0038831637678237	NA
CICLE_v10025160mg	0.880474138708525	0.0398605326541664	18035853
CICLE_v10025168mg	1.21789179794968	2.14090517278985e-4	18037630
CICLE_v10025174mg	-0.953055096617984	0.0125402580652334	18037189
CICLE_v10025204mg	-2.83610296493635	8.44018485366498e-15	NA
CICLE_v10025208mg	1.09948217083487	0.0104637977306612	18035864
CICLE_v10025227mg	1.05114057028503	0.00137808593980273	18036259
CICLE_v10025238mg	1.37344652703959	0.00186629189213025	18036209
CICLE_v10025330mg	2.27461240135966	6.61371264676888e-8	18035761
CICLE_v10025370mg	0.865852131206656	0.0266343858676409	18035820
CICLE_v10025372mg	-0.72730542071053494	0.0452280189795268	18036914
CICLE_v10025373mg	-1.7232348102284	0.0310253727244679	18035728
CICLE_v10025378mg	0.956768800295455	0.0137920105844952	18037053
CICLE_v10025382mg	1.13084657741779	0.00280520599967772	18036838
CICLE_v10025391mg	1.26346988765422	1.29484206055257e-4	18036422
CICLE_v10025396mg	4.21231822607374	8.28249863662387e-28	18036416
CICLE_v10025400mg	-4.72561029246493	9.28200609667805e-23	18035848
CICLE_v10025415mg	-1.15269460806105	0.0030080488469483	18037571
CICLE_v10025418mg	1.12894853926822	0.00385300730667862	18036122
CICLE_v10025448mg	-1.28292150702589	0.0164506634608242	18036987
CICLE_v10025455mg	-1.89755690186204	8.46537411712567e-5	18037635
CICLE_v10025462mg	1.41490922453787	9.51906101125555e-4	18037076
CICLE_v10025490mg	1.57405652320818	5.8354957888666e-5	NA
CICLE_v10025511mg	-1.09336454823957	0.00482623167129011	18037671
CICLE_v10025514mg	-1.28631511997661	0.0464229593340782	18037425
CICLE_v10025544mg	-1.0825423495076	0.00711438921900661	18036749
CICLE_v10025549mg	1.03191270895605	0.0053842611380158	18036260
CICLE_v10025613mg	-0.976853402789716	0.0363570033384642	NA
CICLE_v10025622mg	0.811128641551692	0.0428832138025198	18037722
CICLE_v10025657mg	1.00445590567039	0.0482338864220398	18037071
CICLE_v10025677mg	0.835044736713907	0.0474692684779996	18037631
CICLE_v10025693mg	-0.839643191511391	0.032799117851257	NA
CICLE_v10025712mg	0.836777247874882	0.0181408723704042	18037050
CICLE_v10025755mg	-0.796959170335343	0.0248704454367243	18037213
CICLE_v10025788mg	-0.842581656588273	0.0391200674306999	18036052
CICLE_v10025838mg	1.24903051797303	0.00463766005267679	18037073
CICLE_v10025866mg	-0.772652142015151	0.0409230526476602	18037526
CICLE_v10025915mg	0.83836526532549	0.0342178663385355	18037253
CICLE_v10025926mg	1.0605259862416	0.014543640365138	NA
CICLE_v10025928mg	1.63988684312464	4.45103547321008e-4	18036591
CICLE_v10025951mg	1.16348267941847	0.00356069643848567	18037676
CICLE_v10026079mg	-1.27655036383051	9.14099287354645e-4	18036758
CICLE_v10026147mg	-1.09023989575783	0.031445324586242	18036221
CICLE_v10026210mg	-2.0467360295344	1.12989195410982e-8	18037502
CICLE_v10026218mg	1.09522676734787	0.0191163895872318	18036953
CICLE_v10026222mg	1.9157520600699	6.62420581457913e-5	18036608
CICLE_v10026347mg	-3.45969494163083	2.75015522208212e-11	18037507
CICLE_v10026421mg	2.10173151578822	1.68939708419371e-6	18036872
CICLE_v10026547mg	-1.35044354109065	6.28061954248308e-4	18037010
CICLE_v10026606mg	1.1021001997456	0.0155239759749405	18036326
CICLE_v10026618mg	1.2998736881019	0.0142070500520039	18037580
CICLE_v10026659mg	-1.17015998392457	0.0128195823574332	18037820
CICLE_v10026666mg	-0.967249970878571	0.0164885546174419	18036437
CICLE_v10026687mg	-1.08771737577675	0.0103640486165037	18036471
CICLE_v10026735mg	0.955026983859571	0.00827455561412892	18036620
CICLE_v10026808mg	3.54070929554272	1.17803831278814e-10	NA
CICLE_v10026838mg	1.31329052402461	1.22633062614921e-4	NA
CICLE_v10026901mg	1.17748311772623	0.00278573579207475	NA
CICLE_v10026979mg	-0.819167531380191	0.0330911158641145	NA
CICLE_v10027122mg	1.96721888795741	0.00392731139264218	18037210
CICLE_v10027309mg	-0.82892735534663	0.0410274206758257	18036439
CICLE_v10027356mg	0.77480493256752	0.0232513285914515	NA
CICLE_v10027414mg	-1.46415815423429	0.0435640376721449	18037305
CICLE_v10027584mg	1.32248940532954	9.15619194261571e-5	NA
CICLE_v10027598mg	1.08208767059666	0.00359243236289057	18037404
CICLE_v10027619mg	-1.76196959410937	0.00521962621453509	18035746
CICLE_v10027665mg	-0.84623663789779	0.0167528008690298	18034131
CICLE_v10027689mg	-1.25207754011894	0.00579868170337996	18035094
CICLE_v10027708mg	3.43172831069497	1.28002333903666e-13	18034254
CICLE_v10027711mg	1.6950731439395	4.36364841377443e-5	18034651
CICLE_v10027745mg	-1.02915856450419	0.00202858150057595	18033732
CICLE_v10027758mg	-0.853312632195554	0.0114310894075521	NA
CICLE_v10027797mg	-1.66376166049567	0.00592582439067909	18033828
CICLE_v10027815mg	0.918167114583262	0.012729174352129	18034209
CICLE_v10027851mg	-0.777444254149859	0.0477311494709363	18034571
CICLE_v10027873mg	-1.03630305007243	0.00248805028704812	18034135
CICLE_v10027908mg	-1.12369189099995	5.66690013029236e-4	18035039
CICLE_v10027934mg	0.889392532169977	0.0376781678872218	18035251
CICLE_v10027954mg	1.50041811299471	1.84592250857268e-4	18034796
CICLE_v10027956mg	-1.01202329118989	0.00643120260520872	18034060
CICLE_v10027981mg	-0.886392374692454	0.0138704709571525	18033661
CICLE_v10027988mg	1.10080447092544	0.00486881864847923	NA
CICLE_v10028057mg	-1.14845486622262	0.00246861253457104	18033685
CICLE_v10028062mg	-0.770233392536071	0.0481290154118306	18035253
CICLE_v10028078mg	-1.60795953982628	7.81173829705378e-5	18034523
CICLE_v10028081mg	-1.08250366549654	0.00700630587641225	NA
CICLE_v10028094mg	0.774739139614229	0.0485102924943113	NA
CICLE_v10028101mg	-1.98891868636894	5.39192588136519e-7	18033833
CICLE_v10028116mg	-1.15904600226246	0.0461504062172123	NA
CICLE_v10028136mg	-0.893786963876612	0.00627955081486466	NA
CICLE_v10028141mg	1.83245284482436	7.32325440276743e-6	18034639
CICLE_v10028186mg	-1.34050604825292	7.5810188674161e-5	18034778
CICLE_v10028195mg	1.42088309493377	3.08466608612723e-4	18035119
CICLE_v10028203mg	1.37652869430309	0.0243697141068564	18033993
CICLE_v10028226mg	-1.08715632207178	0.0253248021663111	18035558
CICLE_v10028228mg	-1.09568498034279	0.0153612988154061	18035309
CICLE_v10028231mg	0.992347778236466	0.0107407253938312	18034364
CICLE_v10028234mg	1.18224845987139	0.0291274809188805	18035249
CICLE_v10028239mg	-0.882866966675419	0.0137269554334913	18035355
CICLE_v10028247mg	1.08114571793416	0.0052238753873752	18035399
CICLE_v10028255mg	1.28071880051353	0.00634121996680225	18033721
CICLE_v10028300mg	1.38935792928538	0.0422748225093419	NA
CICLE_v10028312mg	2.15050920911078	8.00070590576041e-7	18034981
CICLE_v10028326mg	1.08057298282328	0.0193791710806799	18033815
CICLE_v10028349mg	0.869053739186464	0.00728296571181395	18034015
CICLE_v10028358mg	-1.21430762490454	0.00133348693733862	18035137
CICLE_v10028375mg	2.26754249012786	0.00452425767723314	18035014
CICLE_v10028389mg	2.26921332887801	6.40305943657274e-6	18033789
CICLE_v10028392mg	-1.50568352068268	5.89755663952443e-4	18035314
CICLE_v10028397mg	-0.96613439325427	0.0164259123828962	18033800
CICLE_v10028420mg	1.07152657289381	0.0344455537942559	18035531
CICLE_v10028422mg	3.27152385210844	2.44057970771725e-9	18035085
CICLE_v10028435mg	-0.719891764015806	0.0489160793893504	18033660
CICLE_v10028454mg	-0.839060450343134	0.03772466555405	18034725
CICLE_v10028468mg	-1.28904557661309	0.00172110015320774	18034352
CICLE_v10028516mg	-1.38524830149133	0.00988826404327704	18034715
CICLE_v10028546mg	-1.13190526919043	0.00511013736871594	18034273
CICLE_v10028594mg	-0.93414887534395	0.0204514619427758	18034756
CICLE_v10028625mg	-0.996156637604455	0.00793744383913672	18033639
CICLE_v10028628mg	-0.861364702077906	0.0158264904054609	18034485
CICLE_v10028637mg	1.78792914008016	0.00354079099446905	18034912
CICLE_v10028642mg	-0.858222108431434	0.0276022361496608	18033923
CICLE_v10028646mg	0.88254772451591	0.0085122299931866	18034507
CICLE_v10028651mg	-1.15710225129057	0.00521945497155667	18035333
CICLE_v10028652mg	-1.0071911471266	0.0333751790057247	18035342
CICLE_v10028688mg	2.24800002106312	2.15720921809207e-4	18034884
CICLE_v10028691mg	1.00366291086597	0.0286284859210671	18033919
CICLE_v10028730mg	-1.02170303443335	0.00966434857163322	18034657
CICLE_v10028740mg	2.01392760762351	0.00517144635471231	18034983
CICLE_v10028745mg	1.24942665038975	6.19226091356933e-4	18034239
CICLE_v10028746mg	0.975644559790778	0.00863078454770329	18034940
CICLE_v10028755mg	1.45125757630181	0.0103146120005867	18035316
CICLE_v10028769mg	1.41039263317191	0.00367664422951074	18034358
CICLE_v10028770mg	0.863520210104432	0.0182788807843771	18035442
CICLE_v10028863mg	-1.73166632503998	0.0376983933056847	18035520
CICLE_v10028879mg	-1.84737484827328	4.83906164087031e-5	18034261
CICLE_v10028910mg	1.36649036376682	0.0140646674907955	18035275
CICLE_v10028932mg	-0.787450169249646	0.0160751129758165	18035136
CICLE_v10028959mg	1.33684775557241	0.0121214587035084	18034655
CICLE_v10028975mg	-1.88819571338443	2.72305064680677e-5	18035633
CICLE_v10029003mg	-1.15307462259777	0.00401247324850325	18034159
CICLE_v10029043mg	-0.757810377451393	0.0478689470288531	18035198
CICLE_v10029235mg	-1.13897087913227	0.0148466538515593	18034687
CICLE_v10029284mg	-1.59598018057863	6.7236165862929e-5	18033594
CICLE_v10029307mg	1.59575939503328	7.3411653200385e-5	18034409
CICLE_v10029351mg	-1.26000131160605	0.0029242469072144	18034151
CICLE_v10029386mg	1.1726220526991	0.00780339804717826	18033883
CICLE_v10029419mg	1.68200091532427	0.0222945069448778	18035598
CICLE_v10029427mg	0.782695681029941	0.0480565389004287	NA
CICLE_v10029428mg	-0.992210362706509	0.0300444188876823	18034805
CICLE_v10029456mg	-0.792254162570297	0.015185851293358	18033879
CICLE_v10029484mg	-1.61269669108011	0.00828619763315852	18035051
CICLE_v10029502mg	-0.941643339961614	0.0267434971976432	18035648
CICLE_v10029528mg	2.09645953150724	1.91248218128215e-7	18034308
CICLE_v10029657mg	-2.26851786236695	0.00775599336980708	18034214
CICLE_v10029709mg	1.13860437652447	0.0102131569984048	NA
CICLE_v10029740mg	1.71147702191294	2.22993069720516e-5	NA
CICLE_v10029746mg	0.965231194314599	0.00341003681781483	NA
CICLE_v10029756mg	1.80320881536582	2.43909742814589e-4	NA
CICLE_v10029758mg	1.10264836062494	9.17340167332608e-4	NA
CICLE_v10029774mg	-2.29866904922889	1.0675176317229e-6	NA
CICLE_v10029811mg	1.33461373313829	4.12567464073233e-4	NA
CICLE_v10030045mg	1.62690534623112	0.0023507631733232	18035124
CICLE_v10030109mg	-1.55148738612402	0.00496323243710929	18034736
CICLE_v10030134mg	1.03839999809704	0.0365853299494126	18033779
CICLE_v10030149mg	-1.02876893062849	0.0174864971570671	18035233
CICLE_v10030158mg	1.43912062693569	1.83319193418993e-4	NA
CICLE_v10030235mg	1.53204100254154	9.86495226944293e-5	NA
CICLE_v10030238mg	1.00316763645895	0.010015047575435	NA
CICLE_v10030276mg	1.26091367172788	0.00127393787459087	18033905
CICLE_v10030334mg	2.14200890101335	0.00857134513704712	NA
CICLE_v10030362mg	0.83434113406669	0.0338717934132626	18035241
CICLE_v10030364mg	0.896538007494444	0.0233796992037047	NA
CICLE_v10030402mg	0.91531395028102	0.0139836556618117	18035263
CICLE_v10030412mg	-1.67376073063838	0.0327314577721997	NA
CICLE_v10030499mg	0.821504632514866	0.017977538446327702	18045080
CICLE_v10030504mg	1.15769447285934	4.91271004756637e-4	18044764
CICLE_v10030536mg	2.04152433662465	0.012118465558801	NA
CICLE_v10030551mg	0.806773931452957	0.0358950319645147	18043713
CICLE_v10030552mg	-0.740793429904519	0.0337691012457565	NA
CICLE_v10030606mg	1.63554843114506	9.50667428317145e-7	18045229
CICLE_v10030616mg	-1.09723668225623	0.00627229963467788	18045185
CICLE_v10030627mg	-1.12957721747087	0.0130105830510686	18044344
CICLE_v10030628mg	-0.915353650725921	0.0267765361929527	18044348
CICLE_v10030633mg	1.88318096589625	7.68506458903342e-6	18045030
CICLE_v10030689mg	-0.727733050198539	0.026161338232483	18043401
CICLE_v10030691mg	-0.946041933074943	0.0488915389548908	18044411
CICLE_v10030712mg	-0.771148256993669	0.0479702151175118	18044654
CICLE_v10030737mg	-0.860373080596404	0.0485556989810963	18044670
CICLE_v10030744mg	-0.836974394598489	0.0118268966373872	18045605
CICLE_v10030749mg	-0.859075181990995	0.0398748745715175	18045583
CICLE_v10030755mg	-0.868266454867554	0.0269566044824323	18044245
CICLE_v10030778mg	-0.96938176080415706	0.0130706865052937	18043728
CICLE_v10030800mg	0.772580872874278	0.044925049566152	18045233
CICLE_v10030811mg	-1.50932356374738	2.40767109567353e-4	18043342
CICLE_v10030878mg	-1.61109010488396	2.88653460659664e-5	18044612
CICLE_v10030942mg	1.00627942364014	0.00830746044234583	NA
CICLE_v10030988mg	1.38731901494321	5.55246266786727e-5	18044288
CICLE_v10031014mg	-0.913111923371375	0.017343302957249	18043784
CICLE_v10031026mg	1.37974961202271	0.00546564940647199	NA
CICLE_v10031034mg	-2.48499839567323	2.38430656682417e-4	18045391
CICLE_v10031053mg	2.27824369416719	2.04177712748515e-5	18044040
CICLE_v10031060mg	-1.31018701237654	0.00120665682668837	18044407
CICLE_v10031076mg	-0.974772059334954	0.0286450924538943	18045074
CICLE_v10031078mg	-1.1390184869561	0.0156648282099944	18044945
CICLE_v10031084mg	-1.13842112986584	0.0250025374500653	18043725
CICLE_v10031092mg	0.900083459949171	0.00784777706189034	18043326
CICLE_v10031093mg	0.973647228845297	0.028399345515168	18043314
CICLE_v10031120mg	-1.79583658818281	0.0019596516824055	18044846
CICLE_v10031126mg	1.19328640059148	0.00377295513870704	NA
CICLE_v10031145mg	1.37492771302893	4.49529121632346e-4	18043840
CICLE_v10031158mg	0.735490868248798	0.0488945291079028	18044585
CICLE_v10031165mg	-2.92002554609882	4.11404087353955e-14	NA
CICLE_v10031193mg	1.0688112173212	0.015023135094556	18044582
CICLE_v10031210mg	0.653524999383824	0.049318540261622	18045063
CICLE_v10031215mg	-0.996744477536085	0.0130743610292721	18044013
CICLE_v10031217mg	-0.826866385988223	0.041058196162452	18045386
CICLE_v10031241mg	1.75405323952982	1.61578392027231e-4	18045562
CICLE_v10031268mg	0.892346186080915	0.0131115506753851	18044580
CICLE_v10031274mg	0.850963841816932	0.0266017245476986	18045584
CICLE_v10031327mg	2.12313385819871	1.88872834039993e-5	18043732
CICLE_v10031337mg	1.34363568260275	0.004738869722126	18044292
CICLE_v10031381mg	-0.806929743804093	0.0250028402572701	18045691
CICLE_v10031409mg	0.99282813305828	0.00482929274381407	18044706
CICLE_v10031420mg	1.21817159261004	0.00220527110973849	NA
CICLE_v10031458mg	-0.769608475383448	0.0462803893436019	18043550
CICLE_v10031467mg	-0.875479494436882	0.0228176395431443	18043489
CICLE_v10031483mg	-0.964307642437052	0.0411026165618825	18043799
CICLE_v10031490mg	1.20706497737681	0.00149377298716877	18043319
CICLE_v10031498mg	2.71439890545927	1.65373037653366e-10	18045654
CICLE_v10031530mg	-0.956387028551866	0.0377709539143308	18043269
CICLE_v10031576mg	-1.03814340913196	0.00403295990249291	18044077
CICLE_v10031584mg	-1.52759290405535	0.0373108240760866	18043832
CICLE_v10031639mg	1.21298839916621	0.00209794314351215	18045236
CICLE_v10031642mg	1.22080434622449	0.0193087090491548	NA
CICLE_v10031703mg	-0.907998040905281	0.0179118239664932	NA
CICLE_v10031748mg	-1.21723537466052	0.00153612254435723	18043805
CICLE_v10031760mg	-1.19334538197379	0.00254284017237531	NA
CICLE_v10031761mg	-1.2976309706201	0.0079092513892858	18043694
CICLE_v10031802mg	-1.535655786983	5.37902820449484e-4	18043848
CICLE_v10031885mg	1.27324806771809	0.00243413482802324	18043741
CICLE_v10031889mg	1.05998570334439	0.0248059442199602	18044019
CICLE_v10031937mg	-1.09707965789402	0.0218122834867563	18043514
CICLE_v10031989mg	-1.22154935404743	2.30639608982379e-4	18044308
CICLE_v10032054mg	0.83042565832375	0.0326505153419079	18043861
CICLE_v10032149mg	1.31708678527529	5.96069452832072e-4	18043961
CICLE_v10032154mg	1.25457807303049	0.00424025577173179	18045101
CICLE_v10032181mg	-1.8111903339946	0.0146296682622485	NA
CICLE_v10032182mg	1.3285126096350801	5.44918984523632e-4	18045102
CICLE_v10032244mg	-2.38648377224262	0.00398662997542108	18045100
CICLE_v10032259mg	1.01569108192517	0.00854272884512106	18043209
CICLE_v10032343mg	-1.38608812394715	0.00602244004514434	18045716
CICLE_v10032351mg	0.837800468488193	0.0327071426839013	18043975
CICLE_v10032356mg	1.58923885072422	3.19948037913238e-4	18045471
CICLE_v10032366mg	1.09018298600809	0.0130002011038457	18045112
CICLE_v10032372mg	-1.76890434089608	0.00487189230880729	18044870
CICLE_v10032381mg	1.40820027704006	6.77909618626159e-4	18044611
CICLE_v10032517mg	-0.89600691647623	0.0163766581203506	18044137
CICLE_v10032548mg	2.02112726071033	0.0102766712545498	18045202
CICLE_v10032613mg	1.4029179773978	2.00214936104786e-4	18043893
CICLE_v10032648mg	-1.12208203393232	0.028722451644872	18043592
CICLE_v10032716mg	-0.836233968475291	0.037037907243938	18044446
CICLE_v10032846mg	1.22909666442203	0.00183008969081053	18044490
CICLE_v10032901mg	1.34740530440926	0.018934485738453	18045294
CICLE_v10032946mg	-0.86208934395682	0.0356273356523658	NA
CICLE_v10032949mg	1.66659929326142	0.0264925777220729	18043868
CICLE_v10032986mg	0.903816540936827	0.0362626796158698	18045163
CICLE_v10033013mg	0.858861234720285	0.0321356655977702	18045483
CICLE_v10033020mg	0.809519527643152	0.0298068803559492	18043503
CICLE_v10033070mg	1.08421979348682	0.0389958870552129	18044074
CICLE_v10033073mg	3.18037983284488	4.45644141941559e-6	18044403
CICLE_v10033140mg	-1.52876402265703	2.06424552199713e-5	18043770
CICLE_v10033190mg	0.877677959650173	0.0263248918887624	NA
CICLE_v10033211mg	0.798008495982358	0.0291249180192663	NA
CICLE_v10033229mg	1.27968170095937	4.27194699532184e-4	NA
CICLE_v10033249mg	-0.892488998075026	0.0212272375289929	NA
CICLE_v10033254mg	2.36740501785587	8.34728904824205e-4	NA
CICLE_v10033259mg	0.916148083943466	0.0103989904634981	NA
CICLE_v10033268mg	-2.11830446021518	4.45976511504336e-4	18043873
CICLE_v10033287mg	-1.22802678778777	0.004613834884799	NA
CICLE_v10033380mg	1.62855868722874	6.67477909124192e-5	18043635
CICLE_v10033410mg	1.13992766628252	0.0138579926278557	18045061
CICLE_v10033422mg	1.22094523201886	0.0240684808822518	NA
CICLE_v10033431mg	1.65899545332539	0.0028957544348344	18045177
CICLE_v10033442mg	1.40937419873806	6.62450211920003e-4	NA
CICLE_v10033469mg	-1.75455310122515	0.0101831544812578	NA
CICLE_v10033519mg	-1.7943826922493	0.0139288191721283	18045139
CICLE_v10033558mg	1.26014549658438	0.00174113878312185	NA
CICLE_v10033700mg	1.36962892683563	0.0103480131457816	NA
CICLE_v10033739mg	0.896479171068411	0.0197730733188972	NA
CICLE_v10033747mg	0.705923418456004	0.0475778149902086	18043974
CICLE_v10033899mg	-1.0630578093315	0.00133470601673859	NA
CICLE_v10033987mg	0.92207470348077	0.00525891901828642	NA
